smile,osmb,med1,med2,fexo,adip,siga,zale,pdop,rano
C=CC=C(C)C(CC)OC(=O)C(C)C(=O)C(O)(CO)OCC(CO)C=CC(C)C,0.5072855456057742,0.0531869750409141,0.0296127213424589,0.5639226986544478,4.217444446351196e-05,6.54920489722716e-10,3.089942293991555e-13,0.0072683395833992,0.0339901561837931
O=C(NC=C1N=C(C=2C=C[NH1]N=2)N=C1)C3=CC=CC=C3,0.4759495556400874,0.0,0.0951800055131189,0.464042061195458,0.3905667329424716,0.0518628392237855,0.0046340256732571,0.1781741612749496,0.0117833107271413
O=C1CCCC=C1C2(O)C(=O)C3=CC=CC=C3C2(O)C(=O)NC4=CC=C(Cl)C=C4,0.5213884802339906,0.0544028899582739,0.1278383030521256,0.6378688048165454,0.1479610499025861,0.0003707530372987,0.0780915007216049,0.2793101938654641,0.066759128843445
CC=1C=CSC=1C=NN2C(=S)[NH1]N=C(C)C2=O,0.1092201094453092,0.0436269614168428,0.0895161984462105,0.1117911022933689,0.1258970937587543,0.0108018346072772,4.253917055702593e-05,0.1873171623163388,0.0126500594211794
CCC(C)NS(=O)(=O)C1=CC=C(OCC(=O)N2CCCCC2)C=C1,0.2847778778805052,0.0786516853932584,0.1306456011213905,0.4248650838243026,0.1390453591132932,0.0142698747455304,0.0015517694909046,0.1602093520238731,0.033014027901579
COCC(N)C(=O)NCC1=CC=C(COC2=CC=CC(F)=C2)C=C1,0.2825280408656909,0.0259208892054352,0.1009817631835522,0.3620894812750963,0.15973111408521,0.1449791177377934,0.1409649679150619,0.2784230231948522,0.0267468266488402
CCCN(CCCN)[N+1]([O-1])=NO,0.4798763903744414,0.0237691344270764,0.016835080453288,0.3717533422384871,3.702294122600387e-05,1.0907112626762302e-06,4.854266417369046e-06,0.0049457877651483,0.0016926681927524
CC1=CC(CSC(=N)N)=C(CSC(=N)N)C=C1C,0.4573708866380455,0.0328797974610714,0.0584478320241476,0.4018227082491866,0.0065046600001409,0.0053652687156693,0.0153592286558302,0.0847699489362356,0.045107188496665
N=C(N)NN=CC1=CC=C(F)C=C1F,0.2602495309233706,0.0,0.0604081267373493,0.251605247226893,0.0056523288744553,4.379392287227988e-05,1.1509508776792025e-07,0.0502954417652991,0.0032275057469492
CCC(CNC(=O)OC)CC1=CC=CC=C1,0.0044134983224215,0.0491374289267272,0.0921132372943676,0.005788845901521,0.0088281233587868,2.351925436772561e-05,0.0291484648897935,0.1249624327717116,0.0187818621631862
O=C1C2C3C=CC(C3)C2C(=O)N1C4=NC=CS4,0.0307511611128541,0.0684931506849315,0.0871748006808066,0.0340319627317227,0.1080131230998204,0.0004134787818579,0.0002096579673963,0.0983199163215283,0.0056692017995389
CCN1N=C(C)C(CCNC(=O)C2=COC(CN3CCOCC3)=C2)=C1C,0.2535566845262836,0.0721726993744676,0.1177318485477236,0.3167317776911603,0.379393455319664,0.0034955227140507,9.63133277657128e-05,0.3521803625302495,0.0218632550657084
CC(=O)N1C=C(C=CC(=O)C(=O)NC(C)(C)C)C2=CC=CC=C21,0.1480675164142636,0.0445199909962779,0.1081815108484171,0.2316642002178852,0.1595232274490875,0.0182206041959277,0.2121444088959222,0.3429971702850177,0.0487963033218735
CC1=CN(C2CC(O)C(CNCC3=CC(Cl)=CC=C3OCC4=CC=C(Cl)C=C4)O2)C(=O)[NH1]C1=O,0.4152524325363561,0.0625452603433927,0.1526465553944353,0.6200794370369905,0.1511975189476147,6.447704315170248e-07,4.886184126137835e-05,0.1155658062861176,0.1049469625917128
C=C(CCCCC)C(O)C(C)C(=O)N1C(=O)OCC1CC2=CC=CC=C2,0.0711836016233422,0.0744680851063829,0.113290265922271,0.2444687957395061,0.1651827453525951,9.169134276717561e-08,1.3751318224040734e-05,0.1483433082806378,0.129424031398705
CC1=CC=C2C=CN(CC(C)N)C2=C1,0.0014816338629624,0.0537086155529574,0.0914757677855399,0.0014321289797817,0.1362917130000069,1.8511129377135263e-06,0.0060067343582821,0.2401922307076307,0.0098337842981488
COC1=CC=CC(N2CC(C(=O)NC3=NN=C(SCC(=O)N4CCCC4)S3)CC2=O)=C1,0.6164670952740596,0.0604440820131973,0.1332876425443968,0.5510876732177972,0.1475371593453897,0.0004802781128761,0.0052037293143077,0.3779644730092272,0.0384912183678784
CC(C)CNC(=O)CNC(=O)C1CSC(=N1)C(C(C)(C)O)OC(=O)C(C)(C)C(CCCC(C)(C)O)=COC(=S)NCS,0.3986405341492399,0.0601324372033736,0.0388367818690308,0.530771165184124,0.005774953317116,0.0,0.0,0.0069660634876664,0.0595174356883817
COC1=CC(C(F)(F)F)=CC(SC)=C1C(=O)N2CCOCC2N3CCCC3,0.0054744283857123,0.0714285714285714,0.0993515994109954,0.0128363422636738,0.318511028635303,6.810283752825626e-07,0.0165375973241773,0.1244845632095591,0.0365732006374606
OC1=CC2=C(C=C1O)C(C3=CC=CO3)NCC2,0.138895239053477,0.054054054054054,0.0965503307978854,0.2061475108408924,0.3535533905932738,0.0445705513347202,0.0045730011643607,0.1856953381770518,0.0180540821232819
CCSC(SCC1)OC(C2=CC=CC=C2)OC(OC)C1OC,0.0017563778906858,0.1016219581351153,0.0973271815229559,0.0044750734448291,0.1501861529550426,2.492977883122777e-10,0.0070657833922236,0.11537619860093,0.0592461069947805
COC(=O)C(=CC(C)=CC1=CC=CS1)C(=O)OC,0.0332870264407923,0.0523423922590213,0.0621879294390222,0.0450901619123525,0.0077180392709739,0.0029274107547467,0.0068566720302088,0.1168661162782869,0.0238550345526842
C1=CC=C2C(=C1)CCC3C(C4=C[NH1]C=N4)C23,0.0007649022097539,0.0766064266294869,0.0981209858094889,0.0010407790507888,0.1459547055254553,1.26528850139462e-07,0.0117896734707236,0.2304286117927705,0.015984248360696
CN1C=C(C(=O)C(=O)N2CCOCC2)C3=CC=CC=C31,0.0412518825192839,0.0604858378909133,0.1448695085394766,0.0522256743321269,0.4188539082916955,0.0011291877602984,0.1099284932498587,0.3216337604513384,0.0059128453474297
N=C(N)C1=CC=C(OC(=O)C2=CC=C(CC(CCC(=O)O)C(=O)NC(CC(=O)O)C(=O)O)O2)C=C1,0.7186766791042658,0.0163934426229508,0.0787283861275213,0.6085414221153819,0.1445360899740286,3.841482602787294e-56,3.9972627799681296e-05,0.3701166050988026,0.005737129851567
CCN1CC2C3(CCN(C(C)=O)CC3)CCC2(C(=O)N(C)C)C1,0.0114623644061247,0.1057531689944098,0.0687704491156718,0.0149185768262177,0.3061862178478972,1.274225938066386e-06,1.856997232808173e-06,0.0072148836240794,0.0055109851188743
CCC1=NC(C(C)C)=NC=C1C(O)=NCCC(C)=NN=C(C2=CC=CC(Cl)=C2)C3=CC=CC=C3N(C)C=O,0.0331138115915282,0.0458624616065839,0.1166851183365869,0.3194543784657643,0.4250237185032414,1.4033247828105426e-30,7.116457415205538e-14,0.111942149095552,0.5556101413750625
CC(C)OC(=O)C(C)NP(=O)(OCC1(N=[N+1]=[N-1])OC(N2C=CC(N)=NC2=O)C(O)C1O)OC3=CC=CC=C3,0.7455515075077092,0.0759637532200633,0.1033049031447462,0.4848660661181107,0.4095631031768743,1.7292443424513882e-58,1.1717351416263207e-08,0.3692744729379982,0.0082447887473923
CC1=CC=C(S(=O)(=O)N2CCCC2C(=O)NC(CC3=CC=C(N4CCN(C)CC4)C=C3)C(=O)O)C=C1,0.7175667136399079,0.0743801652892562,0.1514968479415316,0.666124981973123,0.1345443110767371,1.2582759480427503e-09,2.8719767523685386e-13,0.4123930494211612,0.0206659848172242
CC1=NN(C)C(C)=C1N[S+1](=O)([O-1])C2=CC=C(C#CCN3CCN(C)CC3)C=C2,0.3472580283180835,0.0692854966641995,0.1575748525247987,0.4121371754186171,0.350982059081517,0.0042361472070599,0.0001772549806767,0.2823298512866399,0.0161586117415041
O=C(C1=CC=CC(S(=O)(=O)N2CCCC2)=C1)N(CC3=CC=CO3)C4CCS(=O)(=O)C4,0.6607165392086941,0.0547808648486179,0.1419745572840903,0.6311233527362383,0.1259638649614113,0.0002721381970141,0.0017590279822996,0.3380617018914066,0.0245040626396427
CC(C(=O)OCCC1=CC=CC=N1)C2=CC=C3C(=C2)SCC4CCCCC4C3=O,0.0087637096983905,0.0916612916250633,0.1367537066251392,0.0799315986245357,0.1577270091597979,3.845382050495985e-17,4.054075188500136e-05,0.4592793267718459,0.2582328558086213
FC(F)(F)C(F)(F)C(Cl)(Cl)C(F)(F)F,5.662178110809719e-07,0.0,0.0,0.0,1.1875113935013903e-05,4.2128590009153196e-24,0.0,0.0,0.0
O=C(O)C1CC2=CC(Cl)=CC=C2O1,0.0166356940308185,0.0635000635000952,0.092494961526755,0.0201747686344574,0.1383413274547603,1.0151300178040758e-05,4.0808931916563155e-08,0.1045762138536708,0.0083329310620865
C=1CCS(=O)(=O)CC=1S(=O)(=O)CCC=CC2=CC(C(N)=O)=CN2C,0.6825302156772667,0.055048188256318,0.1025926928465239,0.5460111972933828,0.1216646892241315,1.6593057925241686e-07,0.0517613116213009,0.1144419629937626,0.0039489626830161
COC1=CC=C(C)C=C1N2CC(C(=O)OCC3=NC(N)=NC(NC4=CC=CC=C4C)=N3)CC2=O,0.5170392063956003,0.0662145183523102,0.1608525411459215,0.57417781842509,0.1752552153911102,2.361946744402534e-11,1.2546245252624444e-05,0.1155658062861176,0.0836892710471029
COC(=O)C1C(=O)OC(C)(C)C1C(C)C(=O)C2=CC=C(C)C=C2C,0.1388775468065521,0.1002149769589688,0.1057206570671195,0.2314032461499258,0.1631084667278448,0.0020037320043266,0.0069281059917073,0.1306103721591031,0.0522259208019534
CC1(C)OC(=N)NC(C)(C2=NC(N=C(O)C3=NC=C(C#N)C=C3Cl)=CC=C2F)C1(C)F,0.2221874895506883,0.0568880123988574,0.0968945827061086,0.4376442837235984,0.3779644730092272,1.8106879634081224e-12,0.0773890670701942,0.2013468165642073,0.1641108365274031
COC(=O)C1=C(C)NC(=O)NC1C2=CN=C(SC)N=C2NC3=CC=CC=C3,0.5330203348912828,0.0531869750409141,0.1317715160705504,0.4566965774341899,0.5647703225572138,0.0008833456166661,0.1959109216830848,0.2701716134791496,0.0563184177044226
CC[Si](CC)(CC)OC1(C)CCC2=C(C)CCC3C(=CC4=CC=C(F)C=C4)C(=O)OC3C21,3.697631484706288e-05,0.1116440211761806,0.1271422019834399,0.0009264563689698,0.1475371593453897,1.9873418683142006e-46,9.954032017912826e-16,0.1309777719626617,0.244436147071827
CC1=NC(NC(=O)COC(=O)C(NC(=O)C2=CC=CO2)C(C)C)=C(Cl)C=C1Cl,0.3989130465835105,0.055048188256318,0.0956606621390284,0.4598206960635201,0.1702950904648076,6.2956237341926655e-06,0.1249563212451661,0.3968378950662725,0.0996550709579055
CC(C)N1N=C(CN2C=CC=N2)C3=C1CN(C4CCOCC4)C3,0.0198289956989763,0.1084652289093281,0.1044711779196632,0.0295361319504887,0.1057976546353291,0.0005814868744152,0.0050439697059868,0.3360107525161235,0.0181261304296373
CC(C)(C)CC1=CC=C(O)C(=O)C=C1,0.003773022809519,0.0803219328902498,0.0979116745526052,0.004673226040552,0.0068530845541516,1.9915637989979245e-05,0.0046002724801256,0.0892238702025326,0.0124906600991868
CC(C)N1C(CN2N=C(I)C3=C(N)N=CN=C32)=CC4=CC=CC(F)=C4C1=O,0.3855522378239993,0.0505050505050505,0.1280406825755642,0.487424799745809,0.1348308807540695,0.003539662940966,0.2374571292126931,0.0041102069783847,0.0908893864246189
COC1=CC=C(N2C(=O)C(C3=CC=CC(C#N)=C3)=NC4=CN=C(N5CCNCC5)N=C42)C=C1,0.6889500806178294,0.0442838454952231,0.1513560733892694,0.6237708499402977,0.0062415503151914,0.0001367965062463,0.0034841253189846,0.0041083601092829,0.0333724362824956
CC(O)=NC(NCCC1=NC(C(=O)O)=CC=2C3=CC=CC=C3N(CC4=CC=CC=C4)C1=2)C(=O)O,0.3705423365467258,0.0245901639344262,0.1346084817933092,0.6118832695065187,0.1547153929554524,7.14548115095359e-14,0.0001000951293735,0.0059620222170688,0.123893042258931
COC1=CC=CC(OC)=C1C2=CC3=C(CC(NC(=O)C(C)CCC=O)OCO3)C=C2,0.2731562261414648,0.0804301106266663,0.1391411849894536,0.5559507605979934,0.4372373160976031,3.899501783527899e-06,1.9814153779263355e-05,0.349717254755011,0.120709345918446
O=[N+1]([O-1])C1=CC2=C(C([N+1](=O)[O-1])=C1)CCCNC2,0.5961613475304697,0.0537966243318681,0.0897509660301056,0.4870358356865886,0.1029148043235388,0.0016660249890826,7.908600089170428e-05,0.0923832100622619,0.0137007525407196
O=C1NC(=O)C(=CC2=CC=C(OCCN3C=CN=C3)C=C2)S1,0.2490083295658788,0.0,0.12413895088088,0.3424067702475387,0.3946361677774007,0.1713646598757209,0.0524545706817695,0.2156655464068768,0.0315474875767992
COC1=NC2=C(C(C3=CC=CC=C3)=C1C#N)CCSC4=NC=CC=C42,0.0236626851221847,0.0351689974226664,0.1294953349315787,0.10343036257488,0.140102753499475,2.4422080058759914e-09,0.3608306054867999,0.0621829749866386,0.1537461288328011
COC(=O)CC1CC(C)C2(C)CCC(C)=C3C4(C(=O)CC(CC5CC(O)C(O)C(O)C5O)C(C)(C)C4CCC32CC1C)O,0.1862686662333929,0.1329451714228507,0.0619419531138271,0.5512651571827952,0.0057085723380807,0.0,0.0,0.0065341597433203,0.1748060221613371
CCN1CCC(CNC(=O)C(C2=CC=C(F)C=C2)N(C)C)(N(C)C)CC1,0.0058436459446324,0.0914505435281223,0.1066020789122332,0.0078517478179476,0.1325239374898161,6.722099211593536e-08,1.6169219494112297e-08,0.1310932217620377,0.0122868316798296
COC1=CC(C2=CN(C3CC(C(F)(F)F)CCNC3=O)N=N2)=CC=C1N4C=NC(C)=C4,0.3564369404536897,0.0890792256728924,0.136937954633362,0.5474430276115536,0.13710057299733,0.0021460660876813,0.0247050896332573,0.1054677578089903,0.0593684822380232
O=C(NC1=CC=CC(CN2CCOCC2)=C1)NCC(=O)N(C3C45CC6CC(CC(C6)C47)C5)C=CC=C(C8=CC=CC=C8)N7C3=O,0.1594408659813823,0.0487514949418087,0.116495601661245,0.6879330129489868,8.354460463938858e-17,0.0,4.277328176526646e-31,0.3396831102433787,0.2963051047475972
CCNC(=O)CC1C(=O)N(C2=CC=CC=C2)C(=O)N1CCC3=CC=C(OC)C(OC)=C3,0.4715029581859175,0.0478913142610575,0.158661939705498,0.6093552622149402,0.4923659639173309,0.0002669776608046,2.3112068504188418e-05,0.3356725433186756,0.0625469608517152
COC1=CC=C(C2OC3=CC(O)=CC(O)=C3C(=O)C2O)C=C1OC,0.6783709823954875,0.0674157303370786,0.134030115482631,0.5511770745485272,0.3914406806294063,0.0016778677056884,0.0524092748134198,0.2320477404461285,0.0200678527762087
COC1=CC=CC(CN2C(N3CCCC(N)C3)=NC=4C5=CC(C(=O)O)=CC=C5N(C)C(=O)C=42)=C1,0.6018928374027095,0.0771086575954987,0.1708629007962235,0.6519418036015414,0.0073507991939425,1.1483552839599745e-07,2.207634185331693e-06,0.0063659788400724,0.0589482518371445
CN1CCN(C2=CC(C3=CC=CC=C3)=C4C(=N2)OCCCN(CC5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)C4=O)CC1,0.0013914153508365,0.0382080359950435,0.1648825757395544,0.0200427085530993,0.0060698201257727,2.167371527941226e-28,3.207446492043553e-10,0.0876898211273862,0.0143223329231317
CCCN1N=NN=C1NCC2=CC=CC=C2OCC,0.1322496351975793,0.0300556544889144,0.1195570249647026,0.1615072611595475,0.164520687596796,0.1014048398119665,0.0382635389413767,0.3244428422615251,0.0223183487838772
CCN(CC)C1=NC(NCC(O)C2=CC(O)=CC(O)=C2)=NC3=CC(OC)=C(OC)C=C13,0.4701195103817032,0.0404722329258176,0.1075473924288966,0.5548635956007392,0.3739787960033829,3.433617177318916e-09,6.027480441885928e-06,0.1058308148475947,0.0914278686787753
C[N+1]1(C)CC(OC(=O)C2=CC(Br)=C[NH1]2)CC1C(=O)[O-1],0.4148468284746086,0.0958904109589041,0.0817674752351438,0.4151167089417655,0.1390453591132932,1.0300600407126749e-07,0.0091598360350592,0.1324517370281837,0.0009262132450525
CN(C)C(=O)C(=O)NC=1C=NN2C=CC(N3CCCC3C4=CC(F)=CC=C4F)=NC=12,0.4230143507968344,0.0755963230842655,0.1317686082830805,0.5379557360847564,0.1463556383825726,0.0833716954636351,0.0660996326674588,0.1248125077833886,0.0408015219932229
CC1=CC=C(C2=CC3=C(C=CC=[N+1]3C)C(=O)[NH1]2)C=C1,0.0038418803163224,0.0397841596688573,0.1412042857237289,0.0048018169803132,0.3991140631426436,5.170814343751898e-05,0.1185141969054681,0.057688099300465,0.0127053951415997
CCC(C)NC1=CC=C(C#CC2=CSC(C)=N2)C=N1,0.0026338207559414,0.0569710404348656,0.0838960225973096,0.0046035826844507,0.1372197390980518,1.898005840721241e-07,0.1173181735133469,0.2614881801842454,0.0389366507971817
CCOC1=CC=C2OC(C3=CN(C)N=C3C)=C(O)C(=O)C2=C1,0.2928400655202356,0.0576390417704234,0.1595804198712894,0.3943795567131736,0.4236592728681617,0.0819846003674125,0.1778713171228027,0.1053235776215422,0.0482293905498014
CC1=CC2=CC=CC=C2N1CCC(=O)NCCN(C)S(C)(=O)=O,0.2762101250220664,0.0440140162945376,0.1199128223640835,0.3151393766995898,0.1715246738725648,0.0189505491648062,0.031565217495513,0.3277773886785445,0.0100332663113989
CCC(C)(C)C(=O)OC1CC(C)C(O)C2CCC(C)C(CCC3CC(O)CC(=O)O3)C12,0.1906944984901006,0.1348535947559041,0.0708828825268728,0.5308083002269363,0.3086066999241838,4.593729129278976e-16,8.349593637574924e-22,0.0078395664458231,0.1663842219592504
COC1=CC=C(C=CC(=O)NCC(=O)NN=CC2=CC=CN=C2)C=C1,0.7158825073783526,0.0174963553055941,0.0858282150845749,0.5315208927163139,0.1448523885039138,0.0242285982874147,0.3406346316698459,0.2742042485535408,0.011161743946303
CSC(=NC1=NC2=CC=C(S(N)(=O)=O)C=C2S1)NCCNC(=NC3=NC4=CC=C(S(N)(=O)=O)C=C4S3)SC,0.513955271262281,0.0214280931282593,0.1156030073118306,0.476579217104864,0.1324517370281837,1.839549115690881e-33,0.000269497370049,0.0044819172804874,0.0592785729698195
O=C1OC2=CC(O)=C(O)C=C2C=C1C=3C(=O)OC4=CC(O)=C(O)C=C4C=3,0.5758580674255971,0.0174963553055941,0.1014514547003576,0.5211088688832562,0.1088769277348877,2.6944970614707607e-11,0.0020494862969825,0.0026811349991422,0.0352451953597602
CC(=O)NC1=CC=C(C2=CC=C(S(=O)(=O)N(CCN3CCCC3=O)C4(C(=O)O)CC4C5=CC=CC=C5)C=C2)C=C1,0.2610250704244142,0.0546388569444041,0.1400783329357474,0.7154541006940573,0.0072926743753934,4.8007035392833737e-17,3.088931260395373e-13,0.1284690734524588,0.2098882135141476
CCC(CC)=NOCC(O)CNC(C)C,0.0407712310083719,0.0716377331396252,0.0206038902168974,0.0462908152030189,3.772747795657427e-05,0.0012675992744215,0.0007116914218476,0.0072398919611944,0.0074191728835294
COC(=O)C(NC(C)=O)(NC1=CC=CC=C1)C(=O)OC,0.7004281712391046,0.049029033784546,0.0867494716083533,0.435583623369344,0.0086743272893094,3.290269239078476e-06,0.0264984152671014,0.1306495886056133,0.0018577527690197
CC(=O)NC1CC(CO)C(O)C(O)C1O,0.5946035575013605,0.0912870929175276,0.0291383009823826,0.3933514009835739,0.0042776116609569,4.150424999917613e-31,0.0003162100010796,0.006409138512925,7.349488400326656e-06
COC(=O)C(NC(=O)NC1=CC=CC=C1F)C(C)C,0.1615259502362207,0.0735214622093807,0.0878410461157883,0.1832086265129881,0.0087985483230409,0.1432287174934125,0.0405403403802868,0.1377397399727088,0.0265017228208652
COC1=CC=CC2=C1OCC(CC3=CC=C(N)N=C3C)C2,0.0526118848689865,0.0712832435640251,0.128842947935725,0.0929668621878603,0.4254814716983816,0.0044446010482655,0.2102411534246014,0.2375954816557457,0.0444198657541324
CC(C)(C)C1=CC=C([S+1]([O-1])CC(=O)C(F)(F)F)C=C1,0.0040782927994627,0.0523423922590213,0.0769293994543762,0.0084144966622027,0.0067329627619936,2.418516292250532e-06,0.0182054400718446,0.0915620096788364,0.0243613182714168
CC1=C(C(=O)N(C(C)C)C(C)C)CC(CC(=O)NCCN2CCOCC2)C(=O)N1CC3=CC=C(C(C)(C)C)C=C3,0.1384684345011143,0.0822601500330783,0.1274205770089971,0.5466910281619676,0.4031128874149275,0.0,0.0,0.1442941883986764,0.2227001010083041
CC1=CC=C(S(=O)(=O)NC(CC(=O)NCC(C)(C)C)C(=O)NC(C)(CO)C(=O)NC(CC(C)C)C(=O)C2=NN=C(C3=CC=CC=C3)O2)C=C1,0.5462577261350131,0.0379243675436436,0.1028521053263695,0.549740087116938,0.4002761477719327,0.0,0.0,0.1246205376501058,0.0487802490512204
OC1=CC=C(CCNC2=CC=NN3C=NN=C23)C=C1,0.3111900664707564,0.0119047619047619,0.0919503785748551,0.3434282922097183,0.3149183286488868,0.0689108480768917,0.0096304639753298,0.0744750159550202,0.0105699012015831
COC1=CC(C=CC(=O)N2CCN(C3=CC=CC=N3)CC2)=CC4=C1OCO4,0.1323955276470771,0.0475651494154494,0.1521815227738729,0.206485252201888,0.1370004630365567,0.0303731445276837,0.0805409687305851,0.2813124431081604,0.0281516806788587
CC(C)(C)C1=CC=CC(C2=CC(=NC(=O)C3CN=C(O)C3)[NH1]N2CCC4CCCCC4)=C1,0.0570883647798451,0.1009174311926605,0.1194088964061357,0.5039061463204153,0.1428040191485136,6.454948314749068e-21,5.999664390445966e-14,0.406777120668408,0.435178926077267
O=C1[NH1]C(=O)N(C2CC(O)C(CO)O2)C=C1CCCl,0.6252965514605116,0.0849105725764227,0.0971324044084281,0.4871661303692819,0.1178157114752604,4.631797335892609e-16,0.0027675713609433,0.1209580151580917,0.0001716040337721
N#CC(CC1=CN(CC(=O)O)N=N1)NC(=O)C(CC2=CC=CC(Br)=C2)NC(=O)C3=CC=C(C4=CC=CC=C4)C=C3,0.3735939075022642,0.0141843971631205,0.0996362797678251,0.5966475447356565,0.1427649108308834,7.6124952413872755e-19,4.8033148908137763e-08,0.0061964768118994,0.1147484038072426
CC(C)(C)C(CO)NC(=O)N1C(=O)N(CCN2CCOCC2)C3=CC=CC=C31,0.6457876635774507,0.0861460984507896,0.1332650098170185,0.6220019162546851,0.4174235549683609,2.2378547856150828e-05,1.5706291577654527e-06,0.3706812379291292,0.0087090321599728
NS(=O)(=O)C1=CC(S(N)(=O)=O)=C(NC(=O)CN(CC(=O)O)CC(=O)O)C=C1Cl,0.6822570396306888,0.014213381090374,0.0653972803471541,0.4667233491240037,0.0070020820695582,2.94317830370326e-72,0.0017092449703909,0.125934917732496,2.533718539126984e-05
CC1OC(OCC2OC(OC3=CC=C4C(=O)C(C5=CC=C6C(=C5)OCO6)=COC4=C3)C(O)C(O)C2O)C(O)C(O)C1O,0.7508225629282338,0.0494884284065509,0.1315299626001579,0.570199101423382,3.935494250360813e-05,2.354964551134576e-55,3.770725530242496e-15,0.082260343798398,0.0003023674177573
CC1=CC=C(NC(=O)C(C#N)=NO)C=C1,0.5298287273410063,0.0362897325468663,0.0695328025940519,0.4306079061827004,0.006720002282677,0.0018311202614274,8.080066348271509e-06,0.0949860632712724,0.0090572234975532
NC(=O)C=1C(C2=CC=C(OC3CCOCC3)C=C2)=NN4C=1NCCC4C5=CC=CC=C5N,0.4334232545326402,0.0608695652173913,0.1320850902059671,0.6183989967193879,0.0076051551017137,4.861531925855585e-09,1.053501363776916e-05,0.1123890257190792,0.1019509983177082
CC(CP(=O)(O)CCCCC1=CC=CC=C1)C(=O)N2CCCC2C(=O)O,0.4112473490227274,0.0917341117855137,0.1074128824942456,0.62021909565722,0.1571752513547514,2.870522898936716e-05,5.219700595964822e-05,0.1734200316742963,0.0875689996276846
CC1=CC(CN(C)C(=O)CN2CCCCCC2=O)=NO1,0.1617385993766756,0.080582296402538,0.1023148061583886,0.2142745204661913,0.1210839475348943,0.0190322060078525,0.0442948991268817,0.1396702852243342,0.0092814539351092
COC(=O)C1(C2=CC=CC=C2)CCN(CCCCNC(=O)N3C(=O)NC4=C(C(=O)OC4)C3C5=CC=C(F)C(F)=C5)CC1,0.3279211124275266,0.0503358538804309,0.1644783879317229,0.6738646131130236,0.0082411010643766,1.7579906809811142e-14,6.0697736861605794e-15,0.3429971702850177,0.1582349436555226
CC(=O)NC1=CC=C(CC2=NC=3C(=O)N(CC4=CC=CC=C4F)C(=O)N(CCCO)C=3[NH1]2)C=C1,0.6985751622099161,0.0231846077477577,0.1516460209812394,0.5940683345899994,0.1547153929554524,2.432074852774781e-07,0.0001871755619203,0.0050962044920421,0.0322276654148057
CSCCC(NC(=O)C1=CC=CO1)C(=O)O,0.4026835396940353,0.0428571428571428,0.0649405416832663,0.3815248064236647,0.0068899293603039,0.0052873993441095,0.0002906077602546,0.1424790949069087,0.0080161291824531
COC(=O)CC1=C[NH1]C2=CC=C(OCC(O)CNC(C)C)C=C12,0.4911678583255235,0.068005409559732,0.1028077231034386,0.5171725026042175,0.1666165770289488,0.0229735487476979,0.0136687542362163,0.3535533905932738,0.0163011572866063
COC1CCN(CCN2N=CC3=CC(N4C=CC(OCC5=CC=CC=C5)=CC4=O)=CC=C32)C1,0.0589325499485983,0.0620173672946042,0.1433874148309931,0.1750767927245824,0.0076767586793328,8.169554250830947e-08,5.173222094757158e-07,0.0050798442427856,0.1008020626514372
CCC1=C(OC)C(=O)C2=C(NCCS2(=O)=O)C1=O,0.540103142493375,0.0740233210197605,0.1030812199116074,0.3769126044954151,0.1358484867433096,9.901131371378802e-10,0.00085357943733,0.0055476470580746,0.0006985619642024
C=C1C(=O)OC2CC(C)=C3CCC(C)(O)C3CC12,0.013279391997532,0.1714985851425088,0.0805200754864558,0.0202106668749923,0.2773500981126146,0.0008268300583708,0.0397176604457901,0.0061052129629113,0.0176578581612475
CN1N=CC(NC(=O)C=2N=C(C3=CC=NC=C3F)SC=2N)=C1N4CCC(N)CC(F)(F)C4,0.5938631311091191,0.0665081120211164,0.1159638453055874,0.5121999036295666,0.1242615723216761,1.2902072283444434e-07,0.0078201326379157,0.1047527139182506,0.0322821666763688
CCS(=O)(=O)N1N=C(C2=CC=CC=C2)N=C1NCC3=CC=CO3,0.5448980571661319,0.0186252789932478,0.1353034815338158,0.4937100240889599,0.4032389192727559,0.1031582745925259,0.1742285210532394,0.0916126944375915,0.0375671149853059
COCC(NC(=O)CC1=CC(F)=CC(F)=C1)C(=O)NC2=CN(C(C)(C)CN3CCCC3)C=N2,0.5113336727293771,0.0659329285220932,0.1060507225035997,0.5695149936387085,0.3868589716493314,2.921135483263012e-05,9.673193314424394e-09,0.4053217416888888,0.0396673182682373
NC(=O)CC(NC(=O)C(N)CCCN=C(N)N[N+1](=O)[O-1])C(N)=O,0.6265524255340971,0.0113636363636363,0.0193525229895963,0.4290640206493238,3.646369984360385e-05,0.0,0.0003509916611323,0.0070728444576637,1.622805866595827e-07
CC1OC(OCC2OC(OCC3=CC=CC=C3)C(O)C(O)C2O)C(OC(=O)C=CC4=CC=C(O)C=C4)C(O)C1O,0.7129591983858332,0.0390540729280203,0.0756858262039847,0.5576543295431778,0.1403037138038179,8.95283380823801e-41,1.6860163448188236e-17,0.2528902694294366,0.0009311884493453
O=C1CCN(C2OC(CNC(=O)C(CC3=C[NH1]C4=CC=CC=C34)NC(=O)CC5OC(CO)C(O)C(O)C5O)C(O)C2O)C(=O)N1,0.6712718592785883,0.0471317247899273,0.1130766323619729,0.5625585543595041,0.0073472778528092,0.0,4.7989434514524593e-23,0.337099931231621,1.3627697583907008e-07
